company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,total_pax,lap_child_count,is_child_count,is_stroller_user_count,basic_economy_pax,ssr_count,Hot Transfer,Checked,Transfer,departure_delay,ground_time_deficit,load_factor,ssr_per_pax,child_ratio,basic_economy_ratio,total_bags,bags_per_pax,iso_country_code,is_international
UA,467,2025-08-14,ORD,CMH,2025-08-14 14:19:00+00:00,2025-08-14T16:50:00Z,2025-08-14 14:24:00+00:00,2025-08-14T16:57:00Z,166,B737-800,Mainline,64,78,51,122,1,0,0,7,4.0,0.0,17.0,51.0,5.0,13,0.7349397590361446,0.03278688524590164,0.00819672131147541,0.05737704918032787,68.0,0.5573770491803278,US,0
UA,1859,2025-08-09,ORD,SNA,2025-08-09 16:50:00+00:00,2025-08-09T19:18:00Z,2025-08-09 16:43:00+00:00,2025-08-09T19:21:00Z,126,B737-700,Mainline,65,64,43,152,0,10,4,6,13.0,1.0,66.0,29.0,-7.0,22,1.2063492063492063,0.08552631578947369,0.06578947368421052,0.039473684210526314,95.0,0.625,US,0
UA,276,2025-08-12,ORD,IAD,2025-08-12 21:31:00+00:00,2025-08-13T00:30:00Z,2025-08-12 22:01:00+00:00,2025-08-13T01:14:00Z,200,A321-2NX,Mainline,72,57,62,162,0,6,1,17,15.0,0.0,20.0,81.0,30.0,10,0.81,0.09259259259259259,0.037037037037037035,0.10493827160493827,101.0,0.6234567901234568,US,0
UA,1224,2025-08-02,ORD,LAX,2025-08-02 06:10:00+00:00,2025-08-02T08:39:00Z,2025-08-02 06:06:00+00:00,2025-08-02T08:21:00Z,179,B737-900,Mainline,735,730,119,221,0,12,1,35,14.0,0.0,96.0,19.0,-4.0,616,1.23463687150838,0.06334841628959276,0.05429864253393665,0.1583710407239819,115.0,0.5203619909502263,US,0
YX,3604,2025-08-11,ORD,CMH,2025-08-11 19:35:00+00:00,2025-08-11T22:08:00Z,2025-08-11 19:36:00+00:00,2025-08-11T22:04:00Z,76,ERJ-175,Express,45,69,34,80,0,2,0,3,0.0,10.0,12.0,18.0,1.0,11,1.0526315789473684,0.0,0.025,0.0375,30.0,0.375,US,0
UA,1857,2025-08-15,ORD,MIA,2025-08-15 10:54:00+00:00,2025-08-15T15:14:00Z,2025-08-15 10:54:00+00:00,2025-08-15T15:06:00Z,166,B737-800,Mainline,59,62,60,183,3,4,1,9,6.0,2.0,84.0,45.0,0.0,-1,1.1024096385542168,0.03278688524590164,0.03825136612021858,0.04918032786885246,129.0,0.7049180327868853,US,0
OO,4789,2025-08-03,ORD,FAR,2025-08-03 20:00:00+00:00,2025-08-03T22:12:00Z,2025-08-03 20:31:00+00:00,2025-08-03T22:41:00Z,70,ERJ-175,Express,70,82,34,68,0,1,0,6,0.0,0.0,6.0,34.0,31.0,36,0.9714285714285714,0.0,0.014705882352941176,0.08823529411764706,40.0,0.5882352941176471,US,0
G7,4504,2025-08-10,ORD,CHA,2025-08-10 08:45:00+00:00,2025-08-10T11:35:00Z,2025-08-10 08:35:00+00:00,2025-08-10T11:17:00Z,50,CRJ-550,Express,53,77,29,43,0,0,0,7,0.0,5.0,11.0,7.0,-10.0,24,0.86,0.0,0.0,0.16279069767441862,18.0,0.4186046511627907,US,0
OO,5565,2025-08-13,ORD,CHO,2025-08-13 18:21:00+00:00,2025-08-13T17:10:00Z,2025-08-13 18:21:00+00:00,2025-08-13T19:08:00Z,50,CRJ-550,Express,20,38,29,56,0,3,0,0,0.0,0.0,0.0,0.0,0.0,-9,1.12,0.0,0.05357142857142857,0.0,0.0,0.0,US,0
UA,2483,2025-08-07,ORD,IAH,2025-08-07 10:35:00+00:00,2025-08-07T13:29:00Z,2025-08-07 10:33:00+00:00,2025-08-07T13:00:00Z,179,B737-900,Mainline,73,79,56,204,2,8,2,21,7.0,9.0,87.0,30.0,-2.0,17,1.1396648044692737,0.03431372549019608,0.049019607843137254,0.10294117647058823,117.0,0.5735294117647058,US,0
UA,2207,2025-08-15,ORD,OMA,2025-08-15 15:58:00+00:00,2025-08-15T17:36:00Z,2025-08-15 16:04:00+00:00,2025-08-15T17:41:00Z,166,B737-800,Mainline,74,72,51,156,1,7,1,4,6.0,0.0,16.0,75.0,6.0,23,0.9397590361445783,0.038461538461538464,0.05128205128205128,0.02564102564102564,91.0,0.5833333333333334,US,0
UA,1975,2025-08-08,ORD,ATL,2025-08-08 07:30:00+00:00,2025-08-08T10:40:00Z,2025-08-08 07:27:00+00:00,2025-08-08T10:41:00Z,179,B737-MAX9,Mainline,92,102,62,182,0,7,2,31,8.0,0.0,67.0,14.0,-3.0,30,1.0167597765363128,0.04395604395604396,0.038461538461538464,0.17032967032967034,81.0,0.44505494505494503,US,0
OO,5819,2025-08-14,ORD,DLH,2025-08-14 09:00:00+00:00,2025-08-14T10:51:00Z,2025-08-14 09:48:00+00:00,2025-08-14T11:12:00Z,50,CRJ-550,Express,55,45,29,57,0,3,0,2,4.0,4.0,10.0,17.0,48.0,26,1.14,0.07017543859649122,0.05263157894736842,0.03508771929824561,27.0,0.47368421052631576,US,0
YX,3523,2025-08-01,ORD,RIC,2025-08-01 14:55:00+00:00,2025-08-01T18:16:00Z,2025-08-01 15:06:00+00:00,2025-08-01T18:02:00Z,76,ERJ-175,Express,47,92,34,90,0,4,2,2,0.0,0.0,12.0,30.0,11.0,13,1.1842105263157894,0.0,0.044444444444444446,0.022222222222222223,42.0,0.4666666666666667,US,0
UA,1851,2025-08-08,ORD,ALB,2025-08-08 09:00:00+00:00,2025-08-08T12:11:00Z,2025-08-08 08:52:00+00:00,2025-08-08T11:56:00Z,126,A319-100,Mainline,88,95,43,160,2,9,5,12,15.0,3.0,40.0,26.0,-8.0,45,1.2698412698412698,0.09375,0.06875,0.075,66.0,0.4125,US,0
OO,5135,2025-08-04,ORD,MCW,2025-08-04 16:50:00+00:00,2025-08-04T18:20:00Z,2025-08-04 16:50:00+00:00,2025-08-04T18:24:00Z,50,CRJ-200,Express,43,49,29,49,1,2,0,2,9.0,0.0,14.0,22.0,0.0,14,0.98,0.1836734693877551,0.061224489795918366,0.04081632653061224,36.0,0.7346938775510204,US,0
G7,4185,2025-08-12,ORD,STL,2025-08-12 20:05:00+00:00,2025-08-12T21:35:00Z,2025-08-12 23:05:00+00:00,2025-08-13T00:17:00Z,50,CRJ-550,Express,500,91,29,40,0,0,0,1,34.0,0.0,2.0,41.0,180.0,471,0.8,0.85,0.0,0.025,43.0,1.075,US,0
G7,4186,2025-08-02,ORD,MLI,2025-08-02 20:20:00+00:00,2025-08-02T21:37:00Z,2025-08-02 23:18:00+00:00,2025-08-03T00:07:00Z,50,CRJ-550,Express,495,675,29,50,0,1,0,4,2.0,0.0,4.0,36.0,178.0,466,1.0,0.04,0.02,0.08,40.0,0.8,US,0
OO,5469,2025-08-07,ORD,SDF,2025-08-07 07:25:00+00:00,2025-08-07T09:57:00Z,2025-08-07 07:21:00+00:00,2025-08-07T09:51:00Z,50,CRJ-550,Express,82,102,29,30,0,0,0,2,2.0,0.0,4.0,15.0,-4.0,53,0.6,0.06666666666666667,0.0,0.06666666666666667,19.0,0.6333333333333333,US,0
UA,2225,2025-08-04,ORD,PHX,2025-08-04 09:15:00+00:00,2025-08-04T11:09:00Z,2025-08-04 09:11:00+00:00,2025-08-04T11:04:00Z,179,B737-900,Mainline,70,67,56,193,0,5,0,8,5.0,0.0,50.0,38.0,-4.0,14,1.0782122905027933,0.025906735751295335,0.025906735751295335,0.04145077720207254,88.0,0.45595854922279794,US,0
UA,1693,2025-08-09,ORD,DCA,2025-08-09 14:12:00+00:00,2025-08-09T17:18:00Z,2025-08-09 14:38:00+00:00,2025-08-09T17:25:00Z,150,A320-200,Mainline,29,54,46,167,0,9,1,10,10.0,2.0,60.0,54.0,26.0,-17,1.1133333333333333,0.059880239520958084,0.05389221556886228,0.059880239520958084,114.0,0.6826347305389222,US,0
UA,291,2025-08-01,ORD,BDL,2025-08-01 18:15:00+00:00,2025-08-01T21:36:00Z,2025-08-01 18:32:00+00:00,2025-08-01T22:02:00Z,126,A319-100,Mainline,70,53,43,154,1,6,1,6,1.0,0.0,23.0,63.0,17.0,27,1.2222222222222223,0.006493506493506494,0.045454545454545456,0.03896103896103896,86.0,0.5584415584415584,US,0
UA,602,2025-08-01,ORD,PHX,2025-08-01 20:05:00+00:00,2025-08-01T21:55:00Z,2025-08-01 20:25:00+00:00,2025-08-01T22:08:00Z,179,B737-MAX9,Mainline,70,73,56,202,2,10,3,19,4.0,4.0,51.0,78.0,20.0,14,1.1284916201117319,0.019801980198019802,0.0594059405940594,0.09405940594059406,129.0,0.6386138613861386,US,0
YX,3551,2025-08-03,ORD,SDF,2025-08-03 19:40:00+00:00,2025-08-03T22:14:00Z,2025-08-03 21:00:00+00:00,2025-08-03T23:14:00Z,76,ERJ-175,Express,47,35,39,82,1,2,1,4,4.0,5.0,7.0,33.0,80.0,8,1.0789473684210527,0.04878048780487805,0.036585365853658534,0.04878048780487805,40.0,0.4878048780487805,US,0
UA,1830,2025-08-08,ORD,DSM,2025-08-08 13:12:00+00:00,2025-08-08T14:41:00Z,2025-08-08 13:11:00+00:00,2025-08-08T14:20:00Z,150,A320-200,Mainline,94,118,46,160,0,3,0,14,14.0,3.0,36.0,87.0,-1.0,48,1.0666666666666667,0.0875,0.01875,0.0875,123.0,0.76875,US,0
UA,758,2025-08-09,ORD,EWR,2025-08-09 10:49:00+00:00,2025-08-09T14:08:00Z,2025-08-09 11:13:00+00:00,2025-08-09T14:39:00Z,179,B737-900,Mainline,102,141,56,234,3,15,4,13,1.0,5.0,95.0,57.0,24.0,46,1.3072625698324023,0.004273504273504274,0.07692307692307693,0.05555555555555555,152.0,0.6495726495726496,US,0
UA,2278,2025-08-05,ORD,SEA,2025-08-05 16:15:00+00:00,2025-08-05T18:58:00Z,2025-08-05 16:12:00+00:00,2025-08-05T18:38:00Z,200,A321-2NX,Mainline,80,110,62,237,0,11,2,27,8.0,4.0,64.0,68.0,-3.0,18,1.185,0.03375527426160337,0.046413502109704644,0.11392405063291139,132.0,0.5569620253164557,US,0
UA,2039,2025-08-05,ORD,MCO,2025-08-05 17:51:00+00:00,2025-08-05T21:47:00Z,2025-08-05 18:01:00+00:00,2025-08-05T21:59:00Z,200,A321-2NX,Mainline,74,83,62,266,1,24,5,14,12.0,20.0,42.0,55.0,10.0,12,1.33,0.045112781954887216,0.09398496240601503,0.05263157894736842,97.0,0.36466165413533835,US,0
UA,2075,2025-08-01,ORD,TPA,2025-08-01 17:55:00+00:00,2025-08-01T21:45:00Z,2025-08-01 17:58:00+00:00,2025-08-01T21:29:00Z,166,B737-MAX8,Mainline,74,115,51,229,1,16,2,22,1.0,10.0,52.0,38.0,3.0,23,1.3795180722891567,0.004366812227074236,0.07423580786026202,0.09606986899563319,90.0,0.3930131004366812,US,0
UA,1660,2025-08-13,ORD,SFO,2025-08-13 16:50:00+00:00,2025-08-13T19:36:00Z,2025-08-13 16:46:00+00:00,2025-08-13T19:13:00Z,234,B757-300,Mainline,105,93,66,260,0,12,1,28,20.0,16.0,85.0,67.0,-4.0,39,1.1111111111111112,0.07692307692307693,0.046153846153846156,0.1076923076923077,152.0,0.5846153846153846,US,0
UA,2370,2025-08-10,ORD,BOS,2025-08-10 14:28:00+00:00,2025-08-10T18:06:00Z,2025-08-10 16:34:00+00:00,2025-08-10T20:28:00Z,179,B737-900,Mainline,-23,52,56,175,1,8,2,11,6.0,0.0,29.0,23.0,126.0,-79,0.9776536312849162,0.03428571428571429,0.05142857142857143,0.06285714285714286,52.0,0.29714285714285715,US,0
UA,2251,2025-08-07,ORD,PIT,2025-08-07 10:35:00+00:00,2025-08-07T13:14:00Z,2025-08-07 10:32:00+00:00,2025-08-07T12:57:00Z,126,A319-100,Mainline,67,58,43,141,1,5,1,8,9.0,9.0,38.0,26.0,-3.0,24,1.119047619047619,0.06382978723404255,0.0425531914893617,0.05673758865248227,64.0,0.45390070921985815,US,0
UA,468,2025-08-06,ORD,IAH,2025-08-06 06:00:00+00:00,2025-08-06T08:48:00Z,2025-08-06 05:57:00+00:00,2025-08-06T08:30:00Z,179,B737-MAX9,Mainline,390,398,56,208,0,8,2,21,30.0,0.0,125.0,4.0,-3.0,334,1.1620111731843576,0.14423076923076922,0.038461538461538464,0.10096153846153846,129.0,0.6201923076923077,US,0
G7,4502,2025-08-04,ORD,LEX,2025-08-04 10:50:00+00:00,2025-08-04T13:21:00Z,2025-08-04 10:47:00+00:00,2025-08-04T13:32:00Z,50,CRJ-550,Express,55,60,29,52,1,1,0,0,0.0,1.0,7.0,38.0,-3.0,26,1.04,0.0,0.038461538461538464,0.0,45.0,0.8653846153846154,US,0
UA,2370,2025-08-09,ORD,BOS,2025-08-09 14:28:00+00:00,2025-08-09T18:06:00Z,2025-08-09 14:23:00+00:00,2025-08-09T18:04:00Z,179,B737-900,Mainline,83,94,56,226,1,13,3,18,4.0,0.0,63.0,64.0,-5.0,27,1.2625698324022345,0.017699115044247787,0.061946902654867256,0.07964601769911504,127.0,0.5619469026548672,US,0
UA,777,2025-08-09,ORD,LAS,2025-08-09 19:49:00+00:00,2025-08-09T21:52:00Z,2025-08-09 19:47:00+00:00,2025-08-09T22:05:00Z,179,B737-MAX9,Mainline,79,80,56,102,0,6,1,13,3.0,8.0,22.0,32.0,-2.0,23,0.5698324022346368,0.029411764705882353,0.058823529411764705,0.12745098039215685,54.0,0.5294117647058824,US,0
UA,1139,2025-08-14,ORD,DSM,2025-08-14 09:00:00+00:00,2025-08-14T10:29:00Z,2025-08-14 08:54:00+00:00,2025-08-14T10:10:00Z,126,A319-100,Mainline,57,66,43,132,1,5,1,7,12.0,1.0,30.0,43.0,-6.0,14,1.0476190476190477,0.09090909090909091,0.045454545454545456,0.05303030303030303,73.0,0.553030303030303,US,0
OO,5726,2025-08-12,ORD,TYS,2025-08-12 07:25:00+00:00,2025-08-12T10:17:00Z,2025-08-12 07:15:00+00:00,2025-08-12T10:02:00Z,50,CRJ-550,Express,48,84,29,36,0,1,0,7,5.0,2.0,6.0,12.0,-10.0,19,0.72,0.1388888888888889,0.027777777777777776,0.19444444444444445,18.0,0.5,US,0
YX,3465,2025-08-01,ORD,GSP,2025-08-01 17:55:00+00:00,2025-08-01T21:00:00Z,2025-08-01 18:13:00+00:00,2025-08-01T21:22:00Z,76,ERJ-175,Express,50,82,34,78,0,2,0,7,2.0,20.0,11.0,29.0,18.0,16,1.0263157894736843,0.02564102564102564,0.02564102564102564,0.08974358974358974,40.0,0.5128205128205128,US,0
UA,2280,2025-08-05,ORD,MCO,2025-08-05 07:10:00+00:00,2025-08-05T11:04:00Z,2025-08-05 07:02:00+00:00,2025-08-05T10:51:00Z,200,A321-2NX,Mainline,105,129,68,255,2,17,3,19,6.0,17.0,50.0,25.0,-8.0,37,1.275,0.023529411764705882,0.07450980392156863,0.07450980392156863,75.0,0.29411764705882354,US,0
UA,1946,2025-08-07,ORD,LGA,2025-08-07 15:00:00+00:00,2025-08-07T18:20:00Z,2025-08-07 15:26:00+00:00,2025-08-07T18:31:00Z,166,B737-800,Mainline,117,71,51,180,1,1,0,34,3.0,0.0,58.0,13.0,26.0,66,1.0843373493975903,0.016666666666666666,0.011111111111111112,0.18888888888888888,71.0,0.39444444444444443,US,0
OO,5810,2025-08-07,ORD,PIA,2025-08-07 20:20:00+00:00,2025-08-07T21:32:00Z,2025-08-07 20:17:00+00:00,2025-08-07T21:31:00Z,50,CRJ-200,Express,100,75,29,45,0,0,0,0,8.0,0.0,29.0,37.0,-3.0,71,0.9,0.17777777777777778,0.0,0.0,66.0,1.4666666666666666,US,0
G7,4571,2025-08-09,ORD,XNA,2025-08-09 20:00:00+00:00,2025-08-09T22:06:00Z,2025-08-09 20:00:00+00:00,2025-08-09T22:10:00Z,50,CRJ-550,Express,85,59,29,64,0,5,2,7,0.0,0.0,6.0,34.0,0.0,56,1.28,0.0,0.078125,0.109375,40.0,0.625,US,0
OO,5555,2025-08-13,ORD,MKE,2025-08-13 18:10:00+00:00,2025-08-13T19:10:00Z,2025-08-13 18:04:00+00:00,2025-08-13T18:49:00Z,50,CRJ-200,Express,80,105,29,44,0,0,0,4,2.0,4.0,16.0,34.0,-6.0,51,0.88,0.045454545454545456,0.0,0.09090909090909091,50.0,1.1363636363636365,US,0
UA,1178,2025-08-09,ORD,ORF,2025-08-09 18:22:00+00:00,2025-08-09T21:40:00Z,2025-08-09 18:45:00+00:00,2025-08-09T21:52:00Z,166,B737-MAX8,Mainline,72,62,51,199,2,16,6,17,20.0,0.0,11.0,127.0,23.0,21,1.1987951807228916,0.10050251256281408,0.09045226130653267,0.08542713567839195,138.0,0.6934673366834171,US,0
UA,2658,2025-08-02,ORD,SMF,2025-08-02 16:00:00+00:00,2025-08-02T18:35:00Z,2025-08-02 16:12:00+00:00,2025-08-02T18:36:00Z,150,A320-200,Mainline,104,95,46,180,2,10,1,18,14.0,2.0,29.0,93.0,12.0,58,1.2,0.07777777777777778,0.06666666666666667,0.1,122.0,0.6777777777777778,US,0
G7,4563,2025-08-10,ORD,FSD,2025-08-10 12:45:00+00:00,2025-08-10T14:35:00Z,2025-08-10 12:39:00+00:00,2025-08-10T14:43:00Z,50,CRJ-550,Express,40,43,29,50,0,0,0,9,0.0,3.0,4.0,20.0,-6.0,11,1.0,0.0,0.0,0.18,24.0,0.48,US,0
G7,4529,2025-08-02,ORD,SGF,2025-08-02 08:55:00+00:00,2025-08-02T10:48:00Z,2025-08-02 08:49:00+00:00,2025-08-02T10:27:00Z,50,CRJ-550,Express,50,60,29,52,1,2,0,4,0.0,1.0,12.0,16.0,-6.0,21,1.04,0.0,0.057692307692307696,0.07692307692307693,28.0,0.5384615384615384,US,0
UA,2148,2025-08-06,ORD,SAT,2025-08-06 19:40:00+00:00,2025-08-06T22:38:00Z,2025-08-06 23:18:00+00:00,2025-08-07T01:50:00Z,150,A320-200,Mainline,60,127,46,141,0,6,0,12,38.0,9.0,53.0,65.0,218.0,14,0.94,0.2695035460992908,0.0425531914893617,0.0851063829787234,118.0,0.8368794326241135,US,0
OO,5045,2025-08-02,ORD,RHI,2025-08-02 16:35:00+00:00,2025-08-02T17:57:00Z,2025-08-02 16:34:00+00:00,2025-08-02T17:54:00Z,50,CRJ-200,Express,32,33,29,75,1,8,3,3,3.0,5.0,12.0,26.0,-1.0,3,1.5,0.04,0.12,0.04,38.0,0.5066666666666667,US,0
UA,2455,2025-08-09,ORD,SAV,2025-08-09 07:10:00+00:00,2025-08-09T10:35:00Z,2025-08-09 07:06:00+00:00,2025-08-09T10:23:00Z,179,B737-900,Mainline,484,503,56,231,5,16,8,17,14.0,15.0,85.0,38.0,-4.0,428,1.2905027932960893,0.06060606060606061,0.09090909090909091,0.0735930735930736,123.0,0.5324675324675324,US,0
OO,5362,2025-08-09,ORD,MKE,2025-08-09 21:40:00+00:00,2025-08-09T22:45:00Z,2025-08-10 07:56:00+00:00,2025-08-10T08:55:00Z,50,CRJ-200,Express,185,703,29,31,0,1,0,5,0.0,0.0,9.0,47.0,616.0,156,0.62,0.0,0.03225806451612903,0.16129032258064516,56.0,1.8064516129032258,US,0
UA,2090,2025-08-10,ORD,MIA,2025-08-10 07:01:00+00:00,2025-08-10T11:18:00Z,2025-08-10 07:52:00+00:00,2025-08-10T12:07:00Z,166,B737-800,Mainline,69,68,57,203,1,11,2,25,7.0,1.0,111.0,17.0,51.0,12,1.2228915662650603,0.034482758620689655,0.059113300492610835,0.12315270935960591,128.0,0.6305418719211823,US,0
UA,1776,2025-08-11,ORD,PHL,2025-08-11 18:20:00+00:00,2025-08-11T21:35:00Z,2025-08-11 18:18:00+00:00,2025-08-11T21:36:00Z,166,B737-800,Mainline,75,70,51,171,0,3,1,14,7.0,0.0,38.0,66.0,-2.0,24,1.0301204819277108,0.04093567251461988,0.017543859649122806,0.08187134502923976,104.0,0.6081871345029239,US,0
OO,5229,2025-08-05,ORD,ILM,2025-08-05 11:59:00+00:00,2025-08-05T15:24:00Z,2025-08-05 11:58:00+00:00,2025-08-05T15:29:00Z,76,ERJ-175,Express,47,56,34,54,0,1,0,10,6.0,1.0,13.0,16.0,-1.0,13,0.7105263157894737,0.1111111111111111,0.018518518518518517,0.18518518518518517,29.0,0.5370370370370371,US,0
UA,660,2025-08-01,ORD,SAN,2025-08-01 09:05:00+00:00,2025-08-01T11:33:00Z,2025-08-01 09:02:00+00:00,2025-08-01T11:18:00Z,200,A321-2NX,Mainline,227,220,68,239,0,15,3,15,14.0,6.0,50.0,43.0,-3.0,159,1.195,0.058577405857740586,0.06276150627615062,0.06276150627615062,93.0,0.3891213389121339,US,0
UA,2226,2025-08-05,ORD,CLE,2025-08-05 14:27:00+00:00,2025-08-05T16:54:00Z,2025-08-05 14:27:00+00:00,2025-08-05T16:41:00Z,179,B737-900,Mainline,81,88,56,190,2,3,1,11,11.0,0.0,22.0,106.0,0.0,25,1.0614525139664805,0.05789473684210526,0.02631578947368421,0.05789473684210526,128.0,0.6736842105263158,US,0
OO,5819,2025-08-10,ORD,DLH,2025-08-10 09:00:00+00:00,2025-08-10T10:51:00Z,2025-08-10 10:23:00+00:00,2025-08-10T12:05:00Z,50,CRJ-550,Express,55,26,29,59,2,3,0,4,0.0,0.0,23.0,29.0,83.0,26,1.18,0.0,0.0847457627118644,0.06779661016949153,52.0,0.8813559322033898,US,0
UA,2243,2025-08-14,ORD,RIC,2025-08-14 18:20:00+00:00,2025-08-14T21:30:00Z,2025-08-14 18:29:00+00:00,2025-08-14T21:36:00Z,150,A320-200,Mainline,75,78,46,142,0,1,0,16,9.0,0.0,31.0,46.0,9.0,29,0.9466666666666667,0.06338028169014084,0.007042253521126761,0.11267605633802817,77.0,0.5422535211267606,US,0
UA,1363,2025-08-03,ORD,LAX,2025-08-03 12:54:00+00:00,2025-08-03T15:23:00Z,2025-08-03 12:51:00+00:00,2025-08-03T15:00:00Z,200,A321-2NX,Mainline,75,80,62,237,2,10,2,9,7.0,12.0,119.0,20.0,-3.0,13,1.185,0.029535864978902954,0.05063291139240506,0.0379746835443038,139.0,0.5864978902953587,US,0
UA,1030,2025-08-03,ORD,ABQ,2025-08-03 19:35:00+00:00,2025-08-03T21:50:00Z,2025-08-03 19:51:00+00:00,2025-08-03T21:57:00Z,150,A320-200,Mainline,55,64,46,125,0,1,0,15,9.0,24.0,20.0,50.0,16.0,9,0.8333333333333334,0.072,0.008,0.12,70.0,0.56,US,0
UA,2640,2025-08-03,ORD,DCA,2025-08-03 15:00:00+00:00,2025-08-03T18:02:00Z,2025-08-03 14:54:00+00:00,2025-08-03T17:53:00Z,126,B737-700,Mainline,413,231,43,136,1,4,3,8,2.0,0.0,31.0,27.0,-6.0,370,1.0793650793650793,0.014705882352941176,0.03676470588235294,0.058823529411764705,58.0,0.4264705882352941,US,0
OO,5026,2025-08-15,ORD,JST,2025-08-15 21:05:00+00:00,2025-08-15T23:55:00Z,2025-08-15 21:31:00+00:00,2025-08-16T00:13:00Z,50,CRJ-200,Express,40,28,29,38,1,0,0,4,2.0,11.0,8.0,19.0,26.0,11,0.76,0.05263157894736842,0.02631578947368421,0.10526315789473684,27.0,0.7105263157894737,US,0
UA,2176,2025-08-02,ORD,STT,2025-08-02 08:48:00+00:00,2025-08-02T14:54:00Z,2025-08-02 08:39:00+00:00,2025-08-02T14:39:00Z,166,B737-MAX8,Mainline,69,68,51,229,0,14,0,19,9.0,3.0,82.0,53.0,-9.0,18,1.3795180722891567,0.039301310043668124,0.0611353711790393,0.08296943231441048,135.0,0.5895196506550219,VI,1
UA,987,2025-08-03,ORD,CDG,2025-08-03 18:00:00+00:00,2025-08-04T09:20:00Z,2025-08-03 18:21:00+00:00,2025-08-04T09:18:00Z,318,B787-10,Mainline,290,295,155,334,2,26,4,0,24.0,6.0,125.0,53.0,21.0,135,1.050314465408805,0.0718562874251497,0.08383233532934131,0.0,178.0,0.5329341317365269,FR,1
UA,1495,2025-08-03,ORD,TVC,2025-08-03 21:05:00+00:00,2025-08-03T23:28:00Z,2025-08-03 21:21:00+00:00,2025-08-03T23:24:00Z,166,B737-800,Mainline,54,61,51,90,0,4,0,15,5.0,10.0,0.0,31.0,16.0,3,0.5421686746987951,0.05555555555555555,0.044444444444444446,0.16666666666666666,31.0,0.34444444444444444,US,0
UA,739,2025-08-02,ORD,BZN,2025-08-02 19:59:00+00:00,2025-08-02T22:23:00Z,2025-08-02 20:50:00+00:00,2025-08-02T23:00:00Z,150,A320-200,Mainline,84,42,46,201,2,12,3,24,4.0,0.0,25.0,85.0,51.0,38,1.34,0.01990049751243781,0.06965174129353234,0.11940298507462686,110.0,0.5472636815920398,US,0
UA,293,2025-08-14,ORD,LGA,2025-08-14 11:00:00+00:00,2025-08-14T14:20:00Z,2025-08-14 10:54:00+00:00,2025-08-14T14:20:00Z,166,B737-800,Mainline,76,70,51,205,2,8,4,20,14.0,0.0,84.0,14.0,-6.0,25,1.2349397590361446,0.06829268292682927,0.04878048780487805,0.0975609756097561,98.0,0.47804878048780486,US,0
UA,1215,2025-08-10,ORD,ANC,2025-08-10 09:25:00+00:00,2025-08-10T13:17:00Z,2025-08-10 09:20:00+00:00,2025-08-10T13:11:00Z,166,B737-MAX8,Mainline,106,123,51,188,0,6,0,8,16.0,11.0,36.0,117.0,-5.0,55,1.1325301204819278,0.0851063829787234,0.031914893617021274,0.0425531914893617,153.0,0.8138297872340425,US,0
UA,2427,2025-08-07,ORD,CVG,2025-08-07 18:10:00+00:00,2025-08-07T20:34:00Z,2025-08-07 19:08:00+00:00,2025-08-07T21:51:00Z,126,B737-700,Mainline,71,51,43,115,0,1,0,6,2.0,9.0,12.0,27.0,58.0,28,0.9126984126984127,0.017391304347826087,0.008695652173913044,0.05217391304347826,39.0,0.3391304347826087,US,0
UA,2182,2025-08-12,ORD,PHL,2025-08-12 11:20:00+00:00,2025-08-12T14:29:00Z,2025-08-12 12:01:00+00:00,2025-08-12T14:57:00Z,150,A320-200,Mainline,-16,48,46,177,0,12,3,14,28.0,1.0,39.0,27.0,41.0,-62,1.18,0.15819209039548024,0.06779661016949153,0.07909604519774012,66.0,0.3728813559322034,US,0
UA,980,2025-08-15,ORD,DUB,2025-08-15 20:15:00+00:00,2025-08-16T09:45:00Z,2025-08-15 20:22:00+00:00,2025-08-16T10:04:00Z,243,B787-8,Mainline,390,397,150,247,0,3,0,0,3.0,0.0,84.0,138.0,7.0,240,1.0164609053497942,0.012145748987854251,0.012145748987854251,0.0,222.0,0.8987854251012146,IE,1
UA,2865,2025-08-07,ORD,LGA,2025-08-07 18:30:00+00:00,2025-08-07T21:54:00Z,2025-08-07 18:34:00+00:00,2025-08-07T22:01:00Z,166,B737-800,Mainline,94,98,51,170,1,2,0,23,0.0,0.0,38.0,15.0,4.0,43,1.0240963855421688,0.0,0.01764705882352941,0.13529411764705881,53.0,0.31176470588235294,US,0
YX,3465,2025-08-07,ORD,GSP,2025-08-07 17:55:00+00:00,2025-08-07T21:00:00Z,2025-08-07 17:59:00+00:00,2025-08-07T20:56:00Z,76,ERJ-175,Express,50,48,34,75,0,3,1,6,4.0,8.0,8.0,17.0,4.0,16,0.9868421052631579,0.05333333333333334,0.04,0.08,25.0,0.3333333333333333,US,0
